frequency_Hz,H_real,H_imag,H_magnitude,H_phase_deg,coherence,Gxx,Gyy,Gxy_real,Gxy_imag,valid
100.0,1.406,0.1152,1.4107115367785152,4.684041784528525,1.0,1.0,1.0,1.406,0.1152,True
101.0,1.40601,0.115202,1.4107216667025426,4.6840895760840136,1.0,1.0,1.0,1.40601,0.115202,True
102.0,1.40602,0.115204,1.4107317966275517,4.684137366953157,1.0,1.0,1.0,1.40602,0.115204,True
103.0,1.40603,0.115206,1.4107419265535421,4.68418515713597,1.0,1.0,1.0,1.40603,0.115206,True
104.0,1.40604,0.115208,1.410752056480514,4.6842329466324655,1.0,1.0,1.0,1.40604,0.115208,True
105.0,1.40605,0.11521,1.4107621864084676,4.684280735442661,1.0,1.0,1.0,1.40605,0.11521,True
106.0,1.4060599999999999,0.11521200000000001,1.4107723163374024,4.6843285235665695,1.0,1.0,1.0,1.4060599999999999,0.11521200000000001,True
107.0,1.40607,0.11521400000000001,1.4107824462673184,4.684376311004204,1.0,1.0,1.0,1.40607,0.11521400000000001,True
108.0,1.40608,0.11521600000000001,1.410792576198216,4.684424097755582,1.0,1.0,1.0,1.40608,0.11521600000000001,True
109.0,1.4060899999999998,0.115218,1.4108027061300954,4.684471883820718,1.0,1.0,1.0,1.4060899999999998,0.115218,True
110.0,1.4061,0.11522000000000002,1.4108128360629555,4.684519669199626,1.0,1.0,1.0,1.4061,0.11522000000000002,True
111.0,1.40611,0.115222,1.4108229659967972,4.68456745389232,1.0,1.0,1.0,1.40611,0.115222,True
112.0,1.40612,0.115224,1.4108330959316202,4.684615237898815,1.0,1.0,1.0,1.40612,0.115224,True
113.0,1.4061299999999999,0.11522600000000001,1.4108432258674242,4.684663021219128,1.0,1.0,1.0,1.4061299999999999,0.11522600000000001,True
114.0,1.40614,0.115228,1.4108533558042096,4.68471080385327,1.0,1.0,1.0,1.40614,0.115228,True
115.0,1.40615,0.11523,1.4108634857419764,4.684758585801259,1.0,1.0,1.0,1.40615,0.11523,True
116.0,1.4061599999999999,0.115232,1.4108736156807242,4.684806367063108,1.0,1.0,1.0,1.4061599999999999,0.115232,True
117.0,1.40617,0.115234,1.410883745620453,4.6848541476388315,1.0,1.0,1.0,1.40617,0.115234,True
118.0,1.40618,0.115236,1.4108938755611637,4.684901927528445,1.0,1.0,1.0,1.40618,0.115236,True
119.0,1.40619,0.11523800000000001,1.410904005502855,4.684949706731963,1.0,1.0,1.0,1.40619,0.11523800000000001,True
120.0,1.4062,0.11524000000000001,1.4109141354455275,4.684997485249401,1.0,1.0,1.0,1.4062,0.11524000000000001,True
121.0,1.40621,0.11524200000000001,1.410924265389181,4.685045263080772,1.0,1.0,1.0,1.40621,0.11524200000000001,True
122.0,1.40622,0.11524400000000001,1.4109343953338156,4.685093040226092,1.0,1.0,1.0,1.40622,0.11524400000000001,True
123.0,1.4062299999999999,0.115246,1.4109445252794313,4.685140816685374,1.0,1.0,1.0,1.4062299999999999,0.115246,True
124.0,1.40624,0.11524800000000002,1.4109546552260281,4.685188592458636,1.0,1.0,1.0,1.40624,0.11524800000000002,True
125.0,1.40625,0.11525,1.410964785173606,4.685236367545889,1.0,1.0,1.0,1.40625,0.11525,True
126.0,1.40626,0.11525200000000001,1.4109749151221647,4.68528414194715,1.0,1.0,1.0,1.40626,0.11525200000000001,True
127.0,1.40627,0.115254,1.4109850450717043,4.685331915662434,1.0,1.0,1.0,1.40627,0.115254,True
128.0,1.40628,0.115256,1.4109951750222252,4.685379688691754,1.0,1.0,1.0,1.40628,0.115256,True
129.0,1.40629,0.115258,1.411005304973727,4.685427461035125,1.0,1.0,1.0,1.40629,0.115258,True
130.0,1.4062999999999999,0.11526,1.4110154349262092,4.685475232692564,1.0,1.0,1.0,1.4062999999999999,0.11526,True
131.0,1.40631,0.115262,1.4110255648796728,4.685523003664082,1.0,1.0,1.0,1.40631,0.115262,True
132.0,1.40632,0.115264,1.4110356948341172,4.685570773949697,1.0,1.0,1.0,1.40632,0.115264,True
133.0,1.4063299999999999,0.11526600000000001,1.411045824789542,4.685618543549422,1.0,1.0,1.0,1.4063299999999999,0.11526600000000001,True
134.0,1.40634,0.11526800000000001,1.4110559547459485,4.6856663124632725,1.0,1.0,1.0,1.40634,0.11526800000000001,True
135.0,1.40635,0.11527000000000001,1.4110660847033354,4.6857140806912625,1.0,1.0,1.0,1.40635,0.11527000000000001,True
136.0,1.4063599999999998,0.11527200000000001,1.4110762146617026,4.6857618482334065,1.0,1.0,1.0,1.4063599999999998,0.11527200000000001,True
137.0,1.40637,0.11527400000000002,1.411086344621051,4.68580961508972,1.0,1.0,1.0,1.40637,0.11527400000000002,True
138.0,1.40638,0.115276,1.4110964745813803,4.685857381260218,1.0,1.0,1.0,1.40638,0.115276,True
139.0,1.40639,0.11527799999999999,1.41110660454269,4.685905146744913,1.0,1.0,1.0,1.40639,0.11527799999999999,True
140.0,1.4064,0.11528000000000001,1.4111167345049807,4.685952911543823,1.0,1.0,1.0,1.4064,0.11528000000000001,True
141.0,1.40641,0.115282,1.4111268644682518,4.6860006756569605,1.0,1.0,1.0,1.40641,0.115282,True
142.0,1.40642,0.115284,1.4111369944325036,4.68604843908434,1.0,1.0,1.0,1.40642,0.115284,True
143.0,1.4064299999999998,0.115286,1.4111471243977363,4.686096201825978,1.0,1.0,1.0,1.4064299999999998,0.115286,True
144.0,1.40644,0.115288,1.4111572543639492,4.686143963881888,1.0,1.0,1.0,1.40644,0.115288,True
145.0,1.40645,0.11529,1.411167384331143,4.686191725252084,1.0,1.0,1.0,1.40645,0.11529,True
146.0,1.40646,0.115292,1.4111775142993175,4.686239485936582,1.0,1.0,1.0,1.40646,0.115292,True
147.0,1.4064699999999999,0.11529400000000001,1.411187644268472,4.6862872459353975,1.0,1.0,1.0,1.4064699999999999,0.11529400000000001,True
148.0,1.40648,0.11529600000000001,1.4111977742386075,4.686335005248542,1.0,1.0,1.0,1.40648,0.11529600000000001,True
149.0,1.40649,0.11529800000000001,1.4112079042097234,4.686382763876033,1.0,1.0,1.0,1.40649,0.11529800000000001,True
150.0,1.4064999999999999,0.1153,1.41121803418182,4.686430521817884,1.0,1.0,1.0,1.4064999999999999,0.1153,True
151.0,1.40651,0.11530200000000002,1.4112281641548967,4.686478279074111,1.0,1.0,1.0,1.40651,0.11530200000000002,True
152.0,1.40652,0.115304,1.411238294128954,4.686526035644726,1.0,1.0,1.0,1.40652,0.115304,True
153.0,1.40653,0.11530600000000002,1.4112484241039918,4.686573791529747,1.0,1.0,1.0,1.40653,0.11530600000000002,True
