frequency_Hz,H_real,H_imag,H_magnitude,H_phase_deg,coherence,Gxx,Gyy,Gxy_real,Gxy_imag,valid
100.0,1.1962207713316177,0.23502236315794084,1.2190896787970742,11.115366055849412,1.0,1.0,1.0,1.1962207713316177,0.23502236315794084,True
101.0,1.1956618441801519,0.2361176112499515,1.2187529577279659,11.17095541962674,1.0,1.0,1.0,1.1956618441801519,0.2361176112499515,True
102.0,1.1951019193592616,0.23721272937189725,1.2184163806483626,11.226578595349599,1.0,1.0,1.0,1.1951019193592616,0.23721272937189725,True
103.0,1.1945409973288679,0.23830771659988528,1.2180799489731773,11.282235596836683,1.0,1.0,1.0,1.1945409973288679,0.23830771659988528,True
104.0,1.1939790785497235,0.2394025720100756,1.217743664117981,11.337926437767388,1.0,1.0,1.0,1.1939790785497235,0.2394025720100756,True
105.0,1.1934161634834126,0.24049729467868208,1.2174075274990015,11.393651131681294,1.0,1.0,1.0,1.1934161634834126,0.24049729467868208,True
106.0,1.1928522525923517,0.24159188368197299,1.2170715405331156,11.449409691977568,1.0,1.0,1.0,1.1928522525923517,0.24159188368197299,True
107.0,1.1922873463397874,0.24268633809627202,1.216735704637844,11.505202131914482,1.0,1.0,1.0,1.1922873463397874,0.24268633809627202,True
108.0,1.1917214451897966,0.24378065699795876,1.2164000212313437,11.561028464608825,1.0,1.0,1.0,1.1917214451897966,0.24378065699795876,True
109.0,1.1911545496072877,0.24487483946346972,1.2160644917324084,11.61688870303536,1.0,1.0,1.0,1.1911545496072877,0.24487483946346972,True
110.0,1.1905866600579977,0.24596888456929916,1.2157291175604554,11.672782860026299,1.0,1.0,1.0,1.1905866600579977,0.24596888456929916,True
111.0,1.1900177770084934,0.24706279139199952,1.2153939001355252,11.72871094827074,1.0,1.0,1.0,1.1900177770084934,0.24706279139199952,True
112.0,1.1894479009261705,0.24815655900818268,1.215058840878274,11.784672980314127,1.0,1.0,1.0,1.1894479009261705,0.24815655900818268,True
113.0,1.1888770322792535,0.24925018649452024,1.2147239412099682,11.840668968557686,1.0,1.0,1.0,1.1888770322792535,0.24925018649452024,True
114.0,1.1883051715367952,0.25034367292774473,1.214389202552479,11.8966989252579,1.0,1.0,1.0,1.1883051715367952,0.25034367292774473,True
115.0,1.187732319168676,0.25143701738465013,1.2140546263282763,11.952762862525939,1.0,1.0,1.0,1.187732319168676,0.25143701738465013,True
116.0,1.1871584756456046,0.25253021894209277,1.213720213960424,12.008860792327118,1.0,1.0,1.0,1.1871584756456046,0.25253021894209277,True
117.0,1.1865836414391158,0.25362327667699197,1.2133859668725717,12.064992726480359,1.0,1.0,1.0,1.1865836414391158,0.25362327667699197,True
118.0,1.1860078170215713,0.254716189666331,1.2130518864889528,12.12115867665762,1.0,1.0,1.0,1.1860078170215713,0.254716189666331,True
119.0,1.1854310028661599,0.2558089569871578,1.2127179742343752,12.177358654383355,1.0,1.0,1.0,1.1854310028661599,0.2558089569871578,True
120.0,1.1848531994468954,0.2569015777165856,1.2123842315342177,12.233592671033964,1.0,1.0,1.0,1.1848531994468954,0.2569015777165856,True
121.0,1.1842744072386173,0.25799405093179406,1.2120506598144218,12.289860737837243,1.0,1.0,1.0,1.1842744072386173,0.25799405093179406,True
122.0,1.1836946267169914,0.25908637571002946,1.2117172605014903,12.346162865871802,1.0,1.0,1.0,1.1836946267169914,0.25908637571002946,True
123.0,1.1831138583585068,0.26017855112860616,1.2113840350224754,12.402499066066571,1.0,1.0,1.0,1.1831138583585068,0.26017855112860616,True
124.0,1.1825321026404771,0.26127057626490696,1.211050984804977,12.4588693492002,1.0,1.0,1.0,1.1825321026404771,0.26127057626490696,True
125.0,1.1819493600410413,0.26236245019638404,1.2107181112771368,12.51527372590051,1.0,1.0,1.0,1.1819493600410413,0.26236245019638404,True
126.0,1.1813656310391607,0.2634541720005596,1.2103854158676297,12.571712206643962,1.0,1.0,1.0,1.1813656310391607,0.2634541720005596,True
127.0,1.18078091611462,0.2645457407550266,1.21005290000566,12.628184801755074,1.0,1.0,1.0,1.18078091611462,0.2645457407550266,True
128.0,1.1801952157480267,0.26563715553745,1.2097205651209533,12.684691521405904,1.0,1.0,1.0,1.1801952157480267,0.26563715553745,True
129.0,1.179608530420811,0.26672841542556674,1.2093884126437542,12.741232375615446,1.0,1.0,1.0,1.179608530420811,0.26672841542556674,True
130.0,1.1790208606152253,0.26781951949718746,1.2090564440048162,12.797807374249127,1.0,1.0,1.0,1.1790208606152253,0.26781951949718746,True
131.0,1.1784322068143434,0.26891046683019637,1.2087246606353979,12.854416527018197,1.0,1.0,1.0,1.1784322068143434,0.26891046683019637,True
132.0,1.1778425695020593,0.2700012565025528,1.208393063967255,12.911059843479238,1.0,1.0,1.0,1.1778425695020593,0.2700012565025528,True
133.0,1.1772519491630902,0.27109188759229136,1.2080616554326384,12.967737333033538,1.0,1.0,1.0,1.1772519491630902,0.27109188759229136,True
134.0,1.1766603462829706,0.27218235917752315,1.207730436464281,13.024449004926602,1.0,1.0,1.0,1.1766603462829706,0.27218235917752315,True
135.0,1.1760677613480577,0.2732726703364364,1.2073994084953987,13.081194868247533,1.0,1.0,1.0,1.1760677613480577,0.2732726703364364,True
136.0,1.1754741948455274,0.27436282014729707,1.2070685729596802,13.137974931928518,1.0,1.0,1.0,1.1754741948455274,0.27436282014729707,True
137.0,1.1748796472633747,0.27545280768845,1.2067379312912818,13.194789204744255,1.0,1.0,1.0,1.1748796472633747,0.27545280768845,True
138.0,1.1742841190904132,0.27654263203831925,1.2064074849248196,13.2516376953114,1.0,1.0,1.0,1.1742841190904132,0.27654263203831925,True
139.0,1.1736876108162755,0.27763229227540936,1.2060772352953666,13.308520412088006,1.0,1.0,1.0,1.1736876108162755,0.27763229227540936,True
140.0,1.173090122931412,0.2787217874783056,1.2057471838384433,13.365437363372957,1.0,1.0,1.0,1.173090122931412,0.2787217874783056,True
141.0,1.1724916559270897,0.2798111167256753,1.2054173319900119,13.422388557305444,1.0,1.0,1.0,1.1724916559270897,0.2798111167256753,True
142.0,1.1718922102953953,0.2809002790962682,1.2050876811864721,13.479374001864349,1.0,1.0,1.0,1.1718922102953953,0.2809002790962682,True
143.0,1.1712917865292298,0.2819892736689174,1.204758232864652,13.536393704867749,1.0,1.0,1.0,1.1712917865292298,0.2819892736689174,True
144.0,1.170690385122312,0.28307809952254015,1.2044289884618025,13.593447673972303,1.0,1.0,1.0,1.170690385122312,0.28307809952254015,True
145.0,1.170088006569176,0.2841667557361386,1.2040999494155915,13.65053591667274,1.0,1.0,1.0,1.170088006569176,0.2841667557361386,True
146.0,1.169484651365172,0.28525524138880054,1.2037711171640981,13.707658440301264,1.0,1.0,1.0,1.169484651365172,0.28525524138880054,True
147.0,1.1688803200064655,0.28634355555970026,1.2034424931458039,13.764815252027006,1.0,1.0,1.0,1.1688803200064655,0.28634355555970026,True
148.0,1.1682750129900357,0.28743169732809926,1.2031140787995875,13.822006358855484,1.0,1.0,1.0,1.1682750129900357,0.28743169732809926,True
149.0,1.1676687308136773,0.28851966577334714,1.2027858755647192,13.879231767628015,1.0,1.0,1.0,1.1676687308136773,0.28851966577334714,True
150.0,1.1670614739759988,0.28960745997488224,1.2024578848808527,13.936491485021174,1.0,1.0,1.0,1.1670614739759988,0.28960745997488224,True
151.0,1.1664532429764218,0.29069507901223246,1.2021301081880196,13.99378551754622,1.0,1.0,1.0,1.1664532429764218,0.29069507901223246,True
